venue,antecedent,consequent,support_days,confidence,lift
라그로타,라그로타_콜라,라그로타_버섯 크림 리조또,108,0.3673469387755102,1.2773109243697478
라그로타,라그로타_버섯 크림 리조또,라그로타_모둠 해산물 플래터,56,0.3660130718954248,2.318082788671024
라그로타,라그로타_그릴드 비프 샐러드,라그로타_모둠 해산물 플래터,73,0.365,2.311666666666667
라그로타,라그로타_그릴드 비프 샐러드,라그로타_Open Food,73,0.365,1.33
라그로타,라그로타_자몽리치에이드,라그로타_양갈비 (4ps),93,0.36470588235294116,1.4059676044330776
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_Open Food,62,0.36470588235294116,1.3289282836422238
라그로타,라그로타_자몽리치에이드,라그로타_버섯 크림 리조또,93,0.36470588235294116,1.2681276432141486
라그로타,라그로타_스프라이트,라그로타_Open Food,67,0.3602150537634409,1.312564442480483
라그로타,라그로타_자몽리치에이드,라그로타_까르보나라,91,0.3568627450980392,1.2827768945416005
라그로타,라그로타_미션 서드 카베르네 쉬라,라그로타_양갈비 (4ps),60,0.35294117647058826,1.3606138107416876
라그로타,라그로타_제로콜라,라그로타_까르보나라,67,0.3526315789473684,1.2675675675675677
라그로타,라그로타_제로콜라,라그로타_버섯 크림 리조또,67,0.3526315789473684,1.2261437908496733
라그로타,라그로타_하이네켄(생),라그로타_AUS (200g),100,0.352112676056338,1.3574198816084913
라그로타,라그로타_G-Charge(3),라그로타_양갈비 (4ps),59,0.35119047619047616,1.3538647342995167
라그로타,라그로타_카스,라그로타_해산물 토마토 스튜 파스타,70,0.35,1.33
라그로타,라그로타_카스,라그로타_까르보나라,70,0.35,1.258108108108108
미라시아,"미라시아_(단체)브런치주중 36,000",미라시아_브런치(대인) 주중,233,0.9628099173553719,1.4428588057269236
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_버드와이저(무제한),154,0.9565217391304348,1.5235615725071596
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_쉬림프 투움바 파스타,153,0.9503105590062112,1.6204013377926423
미라시아,미라시아_코카콜라(제로),미라시아_버드와이저(무제한),165,0.9428571428571428,1.5017964071856285
미라시아,미라시아_파스타면 추가(150g),미라시아_버드와이저(무제한),154,0.9390243902439024,1.4956915437417848
미라시아,미라시아_스프라이트,미라시아_버드와이저(무제한),176,0.9361702127659575,1.4911453688367944
미라시아,미라시아_레인보우칵테일(알코올),미라시아_(화덕) 불고기 페퍼로니 반반피자,187,0.935,1.2721739130434784
미라시아,미라시아_보일링 랍스타 플래터,미라시아_버드와이저(무제한),195,0.9330143540669856,1.4861186717474142
미라시아,미라시아_파스타면 추가(150g),미라시아_쉬림프 투움바 파스타,153,0.9329268292682927,1.5907598499061915
미라시아,미라시아_코카콜라(제로),미라시아_쉬림프 투움바 파스타,163,0.9314285714285714,1.5882051282051282
미라시아,미라시아_스프라이트,미라시아_쉬림프 투움바 파스타,175,0.9308510638297872,1.5872204037097657
미라시아,미라시아_BBQ 고기추가,미라시아_애플망고 에이드,184,0.9292929292929293,1.294198529800624
미라시아,미라시아_잭 애플 토닉,미라시아_애플망고 에이드,92,0.9292929292929293,1.294198529800624
미라시아,미라시아_콥 샐러드,미라시아_쉬림프 투움바 파스타,118,0.9291338582677166,1.5842923480718756
미라시아,미라시아_칠리 치즈 프라이,미라시아_버드와이저(무제한),191,0.9271844660194175,1.4768327422824254
미라시아,미라시아_글라스와인 (레드),미라시아_애플망고 에이드,114,0.926829268292683,1.2907674626484482
미라시아,미라시아_코카콜라,미라시아_버드와이저(무제한),219,0.9240506329113924,1.4718411278708405
미라시아,미라시아_칠리 치즈 프라이,미라시아_쉬림프 투움바 파스타,190,0.9223300970873787,1.5726910629823252
미라시아,미라시아_잭 애플 토닉,미라시아_버드와이저(무제한),91,0.9191919191919192,1.4641020988326376
미라시아,미라시아_칠리 치즈 프라이,미라시아_(화덕) 불고기 페퍼로니 반반피자,189,0.9174757281553398,1.2483301467484418
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_쉬림프 투움바 파스타,154,0.9166666666666666,1.5630341880341883
미라시아,미라시아_스텔라(무제한),미라시아_버드와이저(무제한),278,0.9144736842105263,1.4565868263473056
미라시아,미라시아_코카콜라(제로),미라시아_애플망고 에이드,160,0.9142857142857143,1.2732984293193714
미라시아,미라시아_BBQ 고기추가,미라시아_(화덕) 불고기 페퍼로니 반반피자,181,0.9141414141414141,1.243793433051745
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_버드와이저(무제한),153,0.9107142857142857,1.4505988023952097
미라시아,미라시아_글라스와인 (레드),미라시아_(화덕) 불고기 페퍼로니 반반피자,112,0.9105691056910569,1.2389329008379597
미라시아,미라시아_스프라이트,미라시아_(화덕) 불고기 페퍼로니 반반피자,171,0.9095744680851063,1.2375795831746206
미라시아,미라시아_보일링 랍스타 플래터,미라시아_쉬림프 투움바 파스타,190,0.9090909090909091,1.5501165501165504
미라시아,미라시아_코카콜라,미라시아_쉬림프 투움바 파스타,214,0.9029535864978903,1.5396516282592232
미라시아,미라시아_핑크레몬에이드,미라시아_버드와이저(무제한),214,0.9029535864978903,1.4382374491523282
미라시아,미라시아_핑크레몬에이드,미라시아_애플망고 에이드,214,0.9029535864978903,1.2575165131331876
미라시아,미라시아_칠리 치즈 프라이,미라시아_스텔라(무제한),186,0.9029126213592233,1.5800970873786409
미라시아,미라시아_칠리 치즈 프라이,미라시아_애플망고 에이드,186,0.9029126213592233,1.2574594622070858
미라시아,미라시아_파스타면 추가(150g),미라시아_스텔라(무제한),148,0.9024390243902439,1.579268292682927
미라시아,미라시아_파스타면 추가(150g),미라시아_애플망고 에이드,148,0.9024390243902439,1.2567998978419104
미라시아,미라시아_파스타면 추가(150g),미라시아_(화덕) 불고기 페퍼로니 반반피자,148,0.9024390243902439,1.227870999937621
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_애플망고 에이드,145,0.9006211180124224,1.2542681538811746
미라시아,미라시아_잭 애플 토닉,미라시아_쉬림프 투움바 파스타,89,0.898989898989899,1.532893032893033
미라시아,미라시아_공깃밥,미라시아_애플망고 에이드,78,0.896551724137931,1.2486008304748148
미라시아,미라시아_보일링 랍스타 플래터,미라시아_스텔라(무제한),187,0.8947368421052632,1.5657894736842108
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_버드와이저(무제한),279,0.8942307692307693,1.4243436204514048
미라시아,미라시아_얼그레이 하이볼,미라시아_애플망고 에이드,244,0.8937728937728938,1.2447308363538727
미라시아,미라시아_레인보우칵테일(알코올),미라시아_애플망고 에이드,178,0.89,1.239476439790576
미라시아,미라시아_콥 샐러드,미라시아_스텔라(무제한),113,0.889763779527559,1.5570866141732287
미라시아,미라시아_잭 애플 토닉,미라시아_(화덕) 불고기 페퍼로니 반반피자,88,0.8888888888888888,1.209434498437056
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_스텔라(무제한),143,0.8881987577639752,1.5543478260869568
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_스텔라(무제한),149,0.8869047619047619,1.5520833333333335
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_애플망고 에이드,149,0.8869047619047619,1.2351657940663177
미라시아,미라시아_코카콜라(제로),미라시아_스텔라(무제한),155,0.8857142857142857,1.5500000000000003
미라시아,미라시아_공깃밥,미라시아_(화덕) 불고기 페퍼로니 반반피자,77,0.8850574712643678,1.2042214187024134
미라시아,미라시아_콥 샐러드,미라시아_버드와이저(무제한),112,0.8818897637795275,1.4046866896129
미라시아,미라시아_콥 샐러드,미라시아_애플망고 에이드,112,0.8818897637795275,1.2281815558395512
미라시아,미라시아_코카콜라(제로),미라시아_(화덕) 불고기 페퍼로니 반반피자,154,0.88,1.1973401534526853
미라시아,미라시아_얼그레이 하이볼,미라시아_(화덕) 불고기 페퍼로니 반반피자,240,0.8791208791208791,1.196144009443242
미라시아,미라시아_잭 애플 토닉,미라시아_스텔라(무제한),87,0.8787878787878788,1.537878787878788
미라시아,미라시아_스프라이트,미라시아_스텔라(무제한),165,0.8776595744680851,1.535904255319149
미라시아,미라시아_스프라이트,미라시아_애플망고 에이드,165,0.8776595744680851,1.2222902974267573
미라시아,미라시아_코카콜라,미라시아_애플망고 에이드,208,0.8776371308016878,1.2222590408023504
미라시아,미라시아_코카콜라,미라시아_(화덕) 불고기 페퍼로니 반반피자,208,0.8776371308016878,1.1941252009884857
미라시아,미라시아_핑크레몬에이드,미라시아_(화덕) 불고기 페퍼로니 반반피자,208,0.8776371308016878,1.1941252009884857
미라시아,미라시아_유자 하이볼,미라시아_(화덕) 불고기 페퍼로니 반반피자,179,0.8774509803921569,1.1938719221704028
미라시아,미라시아_코카콜라,미라시아_스텔라(무제한),207,0.8734177215189873,1.528481012658228
미라시아,미라시아_브런치(대인) 주말,미라시아_(화덕) 불고기 페퍼로니 반반피자,175,0.8706467661691543,1.1846140143273405
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_(화덕) 불고기 페퍼로니 반반피자,140,0.8695652173913043,1.1831424441232068
미라시아,미라시아_스텔라(무제한),미라시아_(화덕) 불고기 페퍼로니 반반피자,264,0.868421052631579,1.1815856777493607
미라시아,미라시아_오븐구이 윙과 킬바사소세지,미라시아_(화덕) 불고기 페퍼로니 반반피자,262,0.8618421052631579,1.1726342710997444
미라시아,미라시아_브런치 4인 패키지 ,미라시아_(화덕) 불고기 페퍼로니 반반피자,118,0.8613138686131386,1.171915545018388
미라시아,미라시아_애플망고 에이드,미라시아_(화덕) 불고기 페퍼로니 반반피자,329,0.8612565445026178,1.171837549041925
미라시아,미라시아_보일링 랍스타 플래터,미라시아_(화덕) 불고기 페퍼로니 반반피자,180,0.861244019138756,1.1718205068588698
미라시아,미라시아_유자 하이볼,미라시아_버드와이저(무제한),175,0.8578431372549019,1.366384877304215
미라시아,미라시아_보일링 랍스타 플래터,미라시아_애플망고 에이드,179,0.8564593301435407,1.1927653498334128
미라시아,미라시아_스텔라(무제한),미라시아_애플망고 에이드,259,0.8519736842105263,1.1865183246073299
미라시아,미라시아_오븐구이 윙과 킬바사소세지,미라시아_애플망고 에이드,259,0.8519736842105263,1.1865183246073299
미라시아,미라시아_스텔라(무제한),미라시아_쉬림프 투움바 파스타,258,0.8486842105263158,1.4471153846153846
미라시아,미라시아_핑크레몬에이드,미라시아_스텔라(무제한),201,0.8481012658227848,1.4841772151898736
미라시아,미라시아_유자 하이볼,미라시아_애플망고 에이드,173,0.8480392156862745,1.1810389077096808
미라시아,미라시아_핑크레몬에이드,미라시아_쉬림프 투움바 파스타,200,0.8438818565400844,1.4389267553824514
미라시아,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_애플망고 에이드,329,0.8414322250639387,1.171837549041925
미라시아,미라시아_버드와이저(무제한),미라시아_애플망고 에이드,281,0.8413173652694611,1.1716775872339091
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_애플망고 에이드,261,0.8365384615384616,1.1650221506242449
미라시아,미라시아_버드와이저(무제한),미라시아_쉬림프 투움바 파스타,279,0.8353293413173652,1.4243436204514048
미라시아,미라시아_버드와이저(무제한),미라시아_스텔라(무제한),278,0.8323353293413174,1.4565868263473056
미라시아,미라시아_브런치 4인 패키지 ,미라시아_애플망고 에이드,114,0.8321167883211679,1.1588642182902127
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),258,0.8269230769230769,1.4471153846153846
미라시아,미라시아_브런치(대인) 주말,미라시아_애플망고 에이드,166,0.8258706467661692,1.1501654033497433
미라시아,미라시아_파스타면 추가(150g),미라시아_코카콜라,131,0.7987804878048781,1.793043120304621
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_코카콜라,134,0.7976190476190477,1.7904360056258792
미라시아,미라시아_파스타면 추가(150g),미라시아_보일링 랍스타 플래터,130,0.7926829268292683,2.0177383592017737
미라시아,미라시아_스프라이트,미라시아_코카콜라,149,0.7925531914893617,1.779064547984559
미라시아,미라시아_잭 애플 토닉,미라시아_코카콜라,78,0.7878787878787878,1.7685717938882495
미라시아,미라시아_스프라이트,미라시아_오븐구이 윙과 킬바사소세지,148,0.7872340425531915,1.3776595744680853
미라시아,미라시아_유자 하이볼,미라시아_쉬림프 투움바 파스타,160,0.7843137254901961,1.3373554550025137
미라시아,미라시아_오븐구이 윙과 킬바사소세지,미라시아_버드와이저(무제한),237,0.7796052631578947,1.2417664670658681
미라시아,미라시아_코카콜라(제로),미라시아_코카콜라,136,0.7771428571428571,1.744472573839662
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_코카콜라,125,0.7763975155279503,1.7427994863327831
미라시아,미라시아_유자 하이볼,미라시아_스텔라(무제한),158,0.7745098039215687,1.3553921568627454
미라시아,미라시아_글라스와인 (레드),미라시아_오븐구이 윙과 킬바사소세지,95,0.7723577235772358,1.3516260162601625
미라시아,미라시아_레인보우칵테일(알코올),미라시아_얼그레이 하이볼,154,0.77,1.5005128205128204
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_오븐구이 윙과 킬바사소세지,129,0.7678571428571429,1.34375
미라시아,미라시아_코카콜라(제로),미라시아_핑크레몬에이드,134,0.7657142857142857,1.7188185654008437
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_오븐구이 윙과 킬바사소세지,123,0.7639751552795031,1.3369565217391306
미라시아,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,125,0.7621951219512195,1.7109190079242567
미라시아,미라시아_파스타면 추가(150g),미라시아_오븐구이 윙과 킬바사소세지,125,0.7621951219512195,1.3338414634146343
미라시아,미라시아_브런치(대인) 주말,미라시아_버드와이저(무제한),153,0.7611940298507462,1.2124407900616676
미라시아,미라시아_레인보우칵테일(알코올),미라시아_버드와이저(무제한),152,0.76,1.2105389221556886
미라시아,미라시아_칠리 치즈 프라이,미라시아_오븐구이 윙과 킬바사소세지,156,0.7572815533980582,1.325242718446602
미라시아,미라시아_보일링 랍스타 플래터,미라시아_오븐구이 윙과 킬바사소세지,158,0.7559808612440191,1.3229665071770338
미라시아,미라시아_핑크레몬에이드,미라시아_오븐구이 윙과 킬바사소세지,179,0.7552742616033755,1.3217299578059074
미라시아,미라시아_보일링 랍스타 플래터,미라시아_코카콜라,157,0.7511961722488039,1.6862293824319141
미라시아,미라시아_코카콜라,미라시아_오븐구이 윙과 킬바사소세지,178,0.7510548523206751,1.3143459915611817
미라시아,미라시아_칠리 치즈 프라이,미라시아_코카콜라,153,0.7427184466019418,1.6671992134693376
미라시아,미라시아_콥 샐러드,미라시아_코카콜라,94,0.7401574803149606,1.661450546529785
미라시아,미라시아_잭 애플 토닉,미라시아_핑크레몬에이드,73,0.7373737373737373,1.6552018071005414
미라시아,미라시아_BBQ 고기추가,미라시아_버드와이저(무제한),146,0.7373737373737373,1.1744994858767313
미라시아,미라시아_애플망고 에이드,미라시아_버드와이저(무제한),281,0.7356020942408377,1.1716775872339091
미라시아,미라시아_레인보우칵테일(알코올),미라시아_오븐구이 윙과 킬바사소세지,147,0.735,1.2862500000000003
미라시아,미라시아_스텔라(무제한),미라시아_오븐구이 윙과 킬바사소세지,223,0.7335526315789473,1.283717105263158
미라시아,미라시아_오븐구이 윙과 킬바사소세지,미라시아_스텔라(무제한),223,0.7335526315789473,1.283717105263158
미라시아,미라시아_얼그레이 하이볼,미라시아_버드와이저(무제한),200,0.7326007326007326,1.1668969752802085
미라시아,미라시아_BBQ 고기추가,미라시아_오븐구이 윙과 킬바사소세지,145,0.7323232323232324,1.2815656565656566
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_핑크레몬에이드,123,0.7321428571428571,1.6434599156118144
미라시아,미라시아_코카콜라,미라시아_핑크레몬에이드,172,0.7257383966244726,1.6290836582456516
미라시아,미라시아_핑크레몬에이드,미라시아_코카콜라,172,0.7257383966244726,1.6290836582456516
미라시아,미라시아_코카콜라(제로),미라시아_오븐구이 윙과 킬바사소세지,127,0.7257142857142858,1.27
미라시아,미라시아_유자 하이볼,미라시아_얼그레이 하이볼,148,0.7254901960784313,1.4137757667169433
미라시아,미라시아_유자 하이볼,미라시아_오븐구이 윙과 킬바사소세지,147,0.7205882352941176,1.261029411764706
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_핑크레몬에이드,116,0.7204968944099379,1.6173179233168227
미라시아,미라시아_BBQ 고기추가,미라시아_얼그레이 하이볼,142,0.7171717171717171,1.3975653975653974
미라시아,미라시아_콥 샐러드,미라시아_오븐구이 윙과 킬바사소세지,91,0.7165354330708661,1.253937007874016
미라시아,미라시아_코카콜라(제로),미라시아_보일링 랍스타 플래터,125,0.7142857142857143,1.818181818181818
미라시아,미라시아_오븐구이 윙과 킬바사소세지,미라시아_쉬림프 투움바 파스타,217,0.7138157894736842,1.217147435897436
미라시아,미라시아_파스타면 추가(150g),미라시아_얼그레이 하이볼,117,0.7134146341463414,1.3902439024390245
미라시아,미라시아_스프라이트,미라시아_핑크레몬에이드,134,0.7127659574468085,1.5999640901337646
미라시아,미라시아_BBQ 고기추가,미라시아_스텔라(무제한),141,0.7121212121212122,1.2462121212121213
미라시아,미라시아_레인보우칵테일(알코올),미라시아_스텔라(무제한),142,0.71,1.2425000000000002
미라시아,미라시아_버드와이저(무제한),미라시아_오븐구이 윙과 킬바사소세지,237,0.7095808383233533,1.2417664670658681
미라시아,미라시아_파스타면 추가(150g),미라시아_칠리 치즈 프라이,116,0.7073170731707317,1.8266635093535402
미라시아,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,70,0.7070707070707071,1.8260272629204666
미라시아,미라시아_브런치(대인) 주말,미라시아_스텔라(무제한),142,0.7064676616915423,1.2363184079601992
미라시아,미라시아_유자 하이볼,미라시아_핑크레몬에이드,143,0.7009803921568627,1.5735087283858693
미라시아,미라시아_칠리 치즈 프라이,미라시아_핑크레몬에이드,144,0.6990291262135923,1.5691286715005528
미라시아,미라시아_보일링 랍스타 플래터,미라시아_핑크레몬에이드,146,0.6985645933014354,1.5680859225163024
미라시아,미라시아_잭 애플 토닉,미라시아_(오븐) 하와이안 쉬림프 피자,69,0.696969696969697,2.207070707070707
미라시아,미라시아_잭 애플 토닉,미라시아_얼그레이 하이볼,69,0.696969696969697,1.358197358197358
미라시아,미라시아_잭 애플 토닉,미라시아_오븐구이 윙과 킬바사소세지,69,0.696969696969697,1.2196969696969697
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_보일링 랍스타 플래터,117,0.6964285714285714,1.772727272727273
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_오븐구이 윙과 킬바사소세지,217,0.6955128205128205,1.217147435897436
미라시아,미라시아_콥 샐러드,미라시아_(오븐) 하와이안 쉬림프 피자,88,0.6929133858267716,2.194225721784777
미라시아,미라시아_스프라이트,미라시아_보일링 랍스타 플래터,130,0.6914893617021277,1.760154738878143
미라시아,미라시아_코카콜라(제로),미라시아_얼그레이 하이볼,121,0.6914285714285714,1.3473992673992674
미라시아,미라시아_글라스와인 (레드),미라시아_얼그레이 하이볼,85,0.6910569105691057,1.3466750052115906
미라시아,미라시아_잭 애플 토닉,미라시아_보일링 랍스타 플래터,68,0.6868686868686869,1.7483930211202938
미라시아,미라시아_BBQ 고기추가,미라시아_쉬림프 투움바 파스타,136,0.6868686868686869,1.1711991711991712
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_코카콜라,214,0.6858974358974359,1.5396516282592232
미라시아,미라시아_레인보우칵테일(알코올),미라시아_쉬림프 투움바 파스타,137,0.685,1.1680128205128206
미라시아,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,187,0.684981684981685,1.198717948717949
미라시아,미라시아_애플망고 에이드,미라시아_쉬림프 투움바 파스타,261,0.6832460732984293,1.1650221506242449
미라시아,미라시아_스텔라(무제한),미라시아_코카콜라,207,0.680921052631579,1.528481012658228
미라시아,미라시아_코카콜라(제로),미라시아_칠리 치즈 프라이,119,0.68,1.7561165048543688
미라시아,미라시아_칠리 치즈 프라이,미라시아_보일링 랍스타 플래터,140,0.6796116504854369,1.729920564872021
미라시아,미라시아_애플망고 에이드,미라시아_스텔라(무제한),259,0.6780104712041884,1.1865183246073299
미라시아,미라시아_애플망고 에이드,미라시아_오븐구이 윙과 킬바사소세지,259,0.6780104712041884,1.1865183246073299
미라시아,미라시아_얼그레이 하이볼,미라시아_스텔라(무제한),185,0.6776556776556777,1.185897435897436
미라시아,미라시아_얼그레이 하이볼,미라시아_쉬림프 투움바 파스타,185,0.6776556776556777,1.1554898093359631
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_파스타면 추가(150g),109,0.6770186335403726,2.196182396606575
미라시아,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_스텔라(무제한),264,0.6751918158567775,1.1815856777493607
미라시아,미라시아_핑크레몬에이드,미라시아_얼그레이 하이볼,160,0.6751054852320675,1.3155901763496698
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_보일링 랍스타 플래터,108,0.6708074534161491,1.7075098814229248
미라시아,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_오븐구이 윙과 킬바사소세지,262,0.670076726342711,1.1726342710997444
미라시아,미라시아_보일링 랍스타 플래터,미라시아_칠리 치즈 프라이,140,0.6698564593301436,1.729920564872021
미라시아,미라시아_코카콜라(제로),미라시아_스프라이트,117,0.6685714285714286,1.8919148936170211
미라시아,미라시아_파스타면 추가(150g),미라시아_보일링 랍스타 플래터(덜매운맛),109,0.6646341463414634,2.196182396606575
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_얼그레이 하이볼,107,0.6645962732919255,1.2951106864150344
미라시아,미라시아_코카콜라,미라시아_보일링 랍스타 플래터,157,0.6624472573839663,1.6862293824319141
미라시아,미라시아_스텔라(무제한),미라시아_핑크레몬에이드,201,0.6611842105263158,1.4841772151898736
미라시아,미라시아_칠리 치즈 프라이,미라시아_얼그레이 하이볼,136,0.6601941747572816,1.2865322379885484
미라시아,미라시아_잭 애플 토닉,미라시아_코카콜라(제로),65,0.6565656565656566,1.9959595959595957
미라시아,미라시아_브런치(대인) 주중,"미라시아_(단체)브런치주중 36,000",233,0.6563380281690141,1.4428588057269236
미라시아,미라시아_버드와이저(무제한),미라시아_코카콜라,219,0.655688622754491,1.4718411278708405
미라시아,미라시아_스프라이트,미라시아_칠리 치즈 프라이,123,0.6542553191489362,1.6896302416856024
미라시아,미라시아_콥 샐러드,미라시아_보일링 랍스타 플래터,83,0.6535433070866141,1.663564781675018
미라시아,미라시아_보일링 랍스타 플래터,미라시아_얼그레이 하이볼,136,0.6507177033492823,1.2680652680652678
미라시아,미라시아_코카콜라,미라시아_얼그레이 하이볼,154,0.6497890295358649,1.2662555447365573
미라시아,미라시아_스프라이트,미라시아_얼그레이 하이볼,122,0.648936170212766,1.2645935624659028
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_칠리 치즈 프라이,104,0.6459627329192547,1.668214436471085
미라시아,미라시아_코카콜라,미라시아_칠리 치즈 프라이,153,0.6455696202531646,1.6671992134693376
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_스프라이트,108,0.6428571428571429,1.819148936170213
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_핑크레몬에이드,200,0.6410256410256411,1.4389267553824514
미라시아,미라시아_버드와이저(무제한),미라시아_핑크레몬에이드,214,0.6407185628742516,1.4382374491523282
미라시아,미라시아_파스타면 추가(150g),미라시아_스프라이트,105,0.6402439024390244,1.8117540217955372
미라시아,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,244,0.6387434554973822,1.2447308363538727
미라시아,미라시아_콥 샐러드,미라시아_핑크레몬에이드,81,0.6377952755905512,1.4316754709458788
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_칠리 치즈 프라이,107,0.6369047619047619,1.644822006472492
미라시아,미라시아_BBQ 고기추가,미라시아_핑크레몬에이드,126,0.6363636363636364,1.4284618335251247
미라시아,미라시아_코카콜라,미라시아_스프라이트,149,0.6286919831223629,1.779064547984559
미라시아,미라시아_스프라이트,미라시아_코카콜라(제로),117,0.6223404255319149,1.8919148936170211
미라시아,미라시아_보일링 랍스타 플래터,미라시아_파스타면 추가(150g),130,0.6220095693779905,2.0177383592017737
미라시아,미라시아_보일링 랍스타 플래터,미라시아_스프라이트,130,0.6220095693779905,1.760154738878143
미라시아,미라시아_브런치(대인) 주말,미라시아_얼그레이 하이볼,125,0.6218905472636815,1.211889271590764
미라시아,미라시아_공깃밥,미라시아_얼그레이 하이볼,54,0.6206896551724138,1.2095490716180368
미라시아,미라시아_레인보우칵테일(알코올),미라시아_핑크레몬에이드,124,0.62,1.3917299578059072
미라시아,미라시아_유자 하이볼,미라시아_코카콜라,126,0.6176470588235294,1.3864482501861504
미라시아,미라시아_핑크레몬에이드,미라시아_보일링 랍스타 플래터,146,0.6160337552742616,1.5680859225163024
미라시아,미라시아_파스타면 추가(150g),미라시아_코카콜라(제로),101,0.6158536585365854,1.8721951219512196
미라시아,미라시아_스텔라(무제한),미라시아_보일링 랍스타 플래터,187,0.6151315789473685,1.5657894736842108
미라시아,미라시아_오븐구이 윙과 킬바사소세지,미라시아_얼그레이 하이볼,187,0.6151315789473685,1.198717948717949
미라시아,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_코카콜라(제로),99,0.6149068322981367,1.8693167701863354
미라시아,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_얼그레이 하이볼,240,0.6138107416879796,1.196144009443242
미라시아,미라시아_브런치(대인) 주말,미라시아_코카콜라,123,0.6119402985074627,1.373638138421815
미라시아,미라시아_스텔라(무제한),미라시아_칠리 치즈 프라이,186,0.6118421052631579,1.5800970873786409
미라시아,미라시아_레인보우칵테일(알코올),미라시아_코카콜라,122,0.61,1.369282700421941
미라시아,미라시아_글라스와인 (레드),미라시아_BBQ 고기추가,75,0.6097560975609756,1.6383345651638335
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_칠리 치즈 프라이,190,0.6089743589743589,1.5726910629823252
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_보일링 랍스타 플래터,190,0.6089743589743589,1.5501165501165504
미라시아,미라시아_스텔라(무제한),미라시아_얼그레이 하이볼,185,0.6085526315789473,1.185897435897436
미라시아,미라시아_핑크레몬에이드,미라시아_칠리 치즈 프라이,144,0.6075949367088608,1.5691286715005528
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_코카콜라(제로),102,0.6071428571428571,1.8457142857142854
미라시아,미라시아_핑크레몬에이드,미라시아_유자 하이볼,143,0.6033755274261603,1.5735087283858693
미라시아,미라시아_버드와이저(무제한),미라시아_얼그레이 하이볼,200,0.5988023952095808,1.1668969752802085
미라시아,미라시아_보일링 랍스타 플래터,미라시아_코카콜라(제로),125,0.5980861244019139,1.818181818181818
미라시아,미라시아_공깃밥,미라시아_BBQ 고기추가,52,0.5977011494252874,1.6059445024962264
미라시아,미라시아_칠리 치즈 프라이,미라시아_스프라이트,123,0.5970873786407767,1.6896302416856024
미라시아,미라시아_잭 애플 토닉,미라시아_파스타면 추가(150g),59,0.5959595959595959,1.9332347868933235
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_얼그레이 하이볼,100,0.5952380952380952,1.1599511599511598
미라시아,미라시아_글라스와인 (레드),미라시아_핑크레몬에이드,73,0.5934959349593496,1.332235600837021
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_얼그레이 하이볼,185,0.592948717948718,1.1554898093359631
미라시아,미라시아_파스타면 추가(150g),미라시아_(오븐) 하와이안 쉬림프 피자,97,0.5914634146341463,1.872967479674797
