영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_06+6일,3,9,5,3,1,1,8,2,2,1,1,1,1,1,6,1,16,1,1,18,8,2,1,4,10,9,9,29,7,4,3,6,2,1,2,2,31,3,3,30,13,1,6,2,1,4,1,4,1,3,20,2,8,1,3,1,2,2,2,1,12,6,11,13,7,2,1,2,4,1,2,2,1,1,2,3,2,2,2,3,1,2,2,2,2,3,1,3,2,6,30,1,4,9,2,1,1,1,25,5,1,1,7,1,7,53,23,4,4,2,5,2,2,1,1,1,4,2,1,1,2,5,1,1,1,1,1,1,1,3,1,1,4,3,2,4,2,1,2,5,1,1,2,2,57,54,29,17,79,45,54,56,6,129,71,71,75,32,11,41,70,9,50,28,74,48,15,4,449,438,107,385,78,104,136,256,48,21,165,114,2,1,1,1,1,1,1,5,3,1,4,0,0
TEST_06+7일,4,1,6,5,1,2,2,2,3,1,1,1,2,2,5,1,3,1,2,4,2,2,1,3,7,5,4,23,10,5,4,8,3,2,3,2,41,4,5,38,20,2,7,3,2,6,1,5,1,5,28,3,12,3,5,2,3,3,3,2,19,9,17,20,10,2,2,3,5,2,3,3,2,2,3,5,2,2,3,3,2,3,3,3,3,4,2,4,2,7,4,2,7,14,2,3,2,2,15,8,2,2,10,1,55,9,29,5,5,3,7,3,3,2,2,2,5,3,2,2,3,4,1,1,1,1,1,1,1,3,1,1,4,5,4,6,4,2,3,7,2,2,3,3,89,97,23,5,113,77,81,98,11,153,129,131,108,46,16,56,106,16,77,44,113,88,37,9,482,487,170,443,124,172,233,378,83,38,265,192,2,0,2,0,1,0,0,5,3,0,7,0,0
TEST_07+1일,3,0,4,3,0,1,1,1,1,0,1,0,1,1,4,0,1,0,1,2,1,1,0,0,2,2,1,8,8,3,2,5,1,1,2,1,32,3,2,27,19,1,5,1,1,3,0,3,0,3,23,2,9,1,3,1,2,2,1,1,16,7,15,18,8,1,1,1,3,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,5,2,1,4,11,1,1,1,1,27,6,1,1,7,0,60,2,30,3,3,2,4,1,2,1,1,1,2,1,1,1,1,3,0,0,0,0,0,0,0,2,0,0,2,3,1,3,2,1,1,5,1,1,1,1,58,68,20,17,72,44,51,59,6,118,77,82,71,32,9,34,67,8,47,27,69,50,23,4,396,396,103,316,79,100,121,264,47,13,117,103,0,0,0,0,1,0,0,0,1,0,1,0,0
TEST_07+2일,2,9,3,2,0,0,5,1,0,0,0,0,0,0,3,0,14,0,0,16,5,1,0,0,5,4,3,7,5,2,1,3,0,0,1,1,19,1,1,15,10,0,3,1,0,2,0,2,0,2,13,1,6,0,2,0,1,1,1,0,8,5,7,9,5,1,0,1,2,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,3,13,0,2,6,1,0,0,0,12,4,1,0,6,0,4,48,26,2,2,1,2,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,1,3,0,0,1,1,28,27,9,11,41,17,26,23,2,83,29,31,41,16,4,23,35,3,24,15,37,20,6,0,213,212,54,183,34,39,59,119,17,5,72,47,1,1,0,0,0,0,0,0,0,0,0,0,0
TEST_07+3일,2,7,3,2,0,0,4,1,1,0,0,0,0,0,3,0,10,0,0,11,4,1,0,1,7,5,4,16,4,2,1,3,0,0,1,1,17,1,1,12,9,0,3,1,0,2,0,2,0,2,12,1,5,0,1,0,1,1,1,0,7,4,6,8,4,1,0,1,2,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,3,18,1,2,5,1,0,0,1,10,3,1,0,5,0,3,46,21,2,2,1,2,1,1,1,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,2,1,2,0,0,1,3,0,0,1,1,24,23,12,17,37,14,24,20,1,76,25,26,37,14,3,21,31,2,21,12,32,18,4,0,180,182,46,154,25,29,42,85,10,2,47,36,0,1,0,0,0,0,0,0,0,0,2,0,0
TEST_07+4일,1,7,3,2,0,0,5,1,1,0,0,0,0,0,3,0,11,0,0,13,5,1,0,1,7,5,5,14,4,2,1,3,0,0,1,0,17,1,1,12,9,0,3,1,0,2,0,2,0,2,11,1,5,0,1,0,1,1,0,0,6,4,6,7,3,1,0,1,2,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,3,16,0,2,5,1,0,0,0,9,3,1,0,4,0,2,44,18,2,2,0,2,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,2,1,1,1,0,0,1,3,0,0,1,1,23,22,12,23,34,13,23,19,1,63,24,25,34,12,2,20,29,2,20,11,30,16,4,0,123,130,35,106,19,19,25,57,6,1,27,25,1,1,0,1,0,0,0,1,0,0,4,0,0
TEST_07+5일,2,12,3,2,0,1,9,1,1,0,0,0,0,1,6,0,17,0,1,20,9,1,0,2,10,8,7,20,6,3,2,4,1,1,2,1,21,2,2,16,10,1,4,1,1,3,1,3,1,2,12,1,6,1,2,1,1,1,1,1,8,5,7,9,5,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,4,21,1,2,6,1,1,0,1,13,4,1,0,5,0,2,47,19,2,2,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,3,2,1,2,1,1,1,4,1,1,1,1,27,25,18,29,39,16,26,25,2,75,27,28,40,15,3,22,33,3,22,14,34,18,5,0,169,177,39,139,23,31,36,86,11,4,31,34,2,1,3,1,1,1,0,5,3,1,7,1,0
TEST_07+6일,3,8,4,3,0,1,7,2,2,0,1,0,1,1,6,0,13,0,1,15,8,1,0,2,9,8,9,27,6,3,2,5,1,1,2,1,27,3,2,23,12,1,5,1,1,3,1,3,1,3,14,1,7,1,3,1,1,1,1,1,9,6,9,11,6,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,5,27,1,3,8,1,1,1,1,20,5,1,1,6,1,6,46,19,3,3,1,3,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,4,3,2,3,2,1,2,5,1,1,2,1,33,30,33,34,49,21,31,30,3,91,34,37,49,19,6,26,41,5,27,18,43,22,7,1,274,271,63,235,43,57,77,156,25,8,72,62,3,2,5,2,2,2,2,8,5,2,9,1,2
TEST_07+7일,4,0,6,4,1,1,1,2,2,1,1,1,2,2,5,1,2,1,1,4,1,2,1,2,6,6,5,22,9,4,3,6,2,2,3,2,39,4,3,35,19,2,6,2,1,5,1,5,1,4,22,2,10,1,4,2,3,2,2,1,15,9,15,18,9,2,1,2,4,1,2,2,1,1,2,4,1,2,1,3,2,2,1,2,2,3,1,3,2,6,2,2,6,13,2,2,1,2,12,7,2,2,10,1,55,5,26,5,5,2,5,3,3,2,1,2,2,2,2,2,2,4,1,1,1,1,1,1,1,3,1,1,4,4,2,5,3,2,2,7,1,1,3,2,55,60,17,15,73,43,48,55,8,119,69,78,70,30,10,35,65,10,43,27,68,42,19,6,416,406,118,339,82,105,150,253,47,24,139,121,3,2,3,1,3,1,1,9,7,2,15,2,3
TEST_08+1일,4,3,4,2,0,1,0,1,1,0,0,0,1,1,4,0,2,0,0,4,0,1,0,1,3,2,2,5,5,2,2,4,1,1,1,1,18,1,1,14,10,0,3,1,0,2,0,2,0,2,11,0,5,0,1,1,1,0,1,0,7,5,9,8,6,1,0,1,2,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,4,1,1,2,4,1,0,0,0,15,3,1,0,2,0,57,0,20,2,2,0,2,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,4,0,0,1,1,4,1,4,3,6,1,3,0,0,10,0,0,9,3,2,2,6,1,3,1,5,0,0,2,6,6,1,6,0,0,8,5,0,1,0,3,3,1,3,1,2,1,1,8,5,2,7,1,4
TEST_08+2일,2,16,1,0,0,0,3,0,0,0,0,0,0,0,3,0,14,0,0,15,4,0,0,1,5,4,3,4,2,1,1,2,0,0,0,0,7,0,0,5,4,0,2,0,0,1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,2,2,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,5,1,0,0,1,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,1
TEST_08+3일,2,18,1,0,0,0,3,0,0,0,0,0,0,0,3,0,13,0,0,14,4,0,0,2,7,5,5,12,2,1,1,2,0,0,1,1,7,1,1,6,5,0,2,0,0,1,0,1,0,1,5,0,2,0,0,0,0,0,0,0,2,2,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,1,0,0,0,0,4,1,0,0,1,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,2,0,0,0,0,1,0,12,21,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,2,2,2,1,1,10,4,4,6,2,2
TEST_08+4일,2,20,1,1,0,0,4,1,1,0,0,0,0,0,4,0,15,0,0,15,4,1,0,1,7,5,5,10,2,1,1,2,0,0,1,0,7,1,0,6,4,0,2,0,0,1,0,1,0,1,5,0,1,0,0,0,0,0,0,0,2,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,1,0,0,0,0,4,1,0,0,1,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,12,22,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,8,4,3,5,2,2
TEST_08+5일,3,38,3,1,1,1,13,1,2,1,1,1,1,1,11,1,31,1,1,33,14,1,1,3,10,8,8,19,3,2,1,3,1,1,2,1,9,1,1,10,6,0,2,1,0,1,1,1,1,1,6,0,2,0,1,1,0,0,0,0,3,2,3,4,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,2,21,0,1,1,0,0,0,0,7,2,0,0,1,0,0,23,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,3,1,1,1,0,1,1,3,1,0,1,1,1,0,13,24,0,0,0,0,0,1,0,0,4,1,2,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,6,4,8,4,5,4,4,20,7,6,13,3,4
TEST_08+6일,5,29,5,2,1,1,12,2,2,1,1,1,1,2,12,1,25,1,2,27,13,2,1,4,13,11,11,28,4,2,2,4,1,1,2,1,16,2,2,17,8,1,4,1,1,2,1,2,1,2,8,1,4,1,2,1,1,1,1,1,5,3,5,6,4,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,26,1,2,3,1,0,0,1,13,3,1,0,2,0,2,28,9,2,2,0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,3,2,1,2,1,1,1,4,1,1,2,1,3,1,28,30,5,0,2,1,0,7,1,1,8,2,4,2,4,1,1,1,4,1,2,2,8,8,1,7,0,1,5,3,1,1,1,3,17,11,19,11,15,16,14,49,14,9,25,6,9
TEST_08+7일,8,3,7,5,2,2,1,3,3,1,2,1,2,2,7,2,2,2,2,2,1,3,1,1,5,5,4,21,7,4,3,6,2,2,3,2,30,3,3,28,13,2,6,2,2,4,1,4,1,4,14,1,7,1,3,2,2,2,2,2,11,6,11,11,8,2,2,2,4,1,2,2,1,2,2,4,1,2,1,3,2,1,1,2,2,3,1,3,2,6,1,2,4,8,2,2,1,2,7,6,2,1,5,1,55,0,17,4,4,1,4,2,3,2,1,2,1,1,2,2,2,4,1,1,1,1,1,1,1,3,1,1,3,4,2,4,2,1,2,6,2,1,2,2,10,2,8,8,10,1,5,1,1,15,1,2,13,5,3,3,8,3,5,4,8,0,1,4,11,11,3,11,1,2,14,9,0,1,3,5,36,33,47,25,34,35,32,90,27,17,34,12,19
TEST_09+1일,7,4,6,4,1,1,2,2,3,1,1,1,2,2,12,1,6,1,1,6,3,2,1,0,2,3,2,8,9,4,4,6,2,2,3,2,34,2,4,29,17,1,6,1,1,4,1,4,1,4,19,1,10,1,3,1,2,1,2,1,14,10,18,18,16,1,1,2,4,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,2,3,1,3,1,6,5,1,4,9,1,1,1,1,24,6,1,1,7,1,66,8,27,4,4,1,4,2,2,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,2,1,0,3,3,2,3,2,1,2,6,1,1,2,2,10,3,12,15,18,1,8,2,0,28,1,3,24,6,5,3,14,2,7,5,14,1,1,6,16,17,9,25,4,10,37,21,5,5,11,15,102,70,123,58,96,105,75,258,75,51,118,45,79
TEST_09+2일,3,20,3,1,0,0,7,1,1,0,0,0,0,1,8,0,18,0,0,19,8,1,0,0,6,4,3,7,5,2,2,3,1,1,1,1,19,1,1,16,8,0,3,1,0,2,0,2,0,1,10,0,5,0,1,0,0,0,0,0,6,4,8,9,6,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3,15,0,1,4,0,0,0,0,13,3,0,0,3,0,4,49,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,3,0,0,0,0,3,1,27,48,6,0,3,0,0,7,0,0,11,1,3,1,4,0,2,1,4,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,8,3,6,1,6,5,0,39,12,8,19,3,10
TEST_09+3일,4,23,3,2,0,1,8,1,1,0,1,0,1,1,8,1,17,0,1,19,8,1,0,2,9,7,6,18,5,3,2,4,1,1,2,1,21,2,2,17,9,1,3,1,1,2,1,2,1,2,10,1,5,1,2,1,1,1,1,1,6,4,8,9,7,1,1,1,2,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,3,28,1,2,4,1,0,0,0,13,3,1,0,4,0,5,48,11,2,2,0,2,1,1,1,0,0,1,1,1,0,0,3,0,0,0,0,1,0,0,2,0,0,3,2,1,2,0,1,1,4,1,0,1,1,7,1,40,63,7,0,3,0,0,11,0,1,12,2,3,1,5,1,2,1,4,1,1,3,1,1,2,2,1,3,5,2,1,0,1,6,40,25,49,17,35,34,21,136,42,34,72,24,34
TEST_09+4일,4,27,4,3,1,1,9,2,2,1,1,1,1,2,9,1,22,1,1,24,9,2,1,3,9,9,7,19,6,3,3,4,2,1,2,1,22,2,2,19,10,1,4,1,1,3,1,3,1,3,11,1,6,1,2,1,1,1,1,1,7,5,8,9,7,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,4,31,1,2,4,1,0,1,1,14,4,1,1,4,1,6,50,12,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,4,2,1,2,0,1,1,4,1,1,1,1,5,2,49,75,9,0,4,1,0,15,1,2,15,2,3,2,7,1,3,1,7,1,2,3,3,3,3,6,1,3,7,3,1,1,1,8,45,29,59,21,43,44,26,146,48,36,83,29,38
TEST_09+5일,5,29,4,3,1,1,13,3,3,1,1,1,1,2,13,1,27,1,1,29,14,3,1,2,9,8,7,22,6,3,3,4,2,1,3,1,25,2,2,23,11,1,4,1,1,3,1,3,1,3,12,1,6,1,2,1,2,1,1,1,8,5,9,11,9,1,1,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,2,5,33,1,2,5,1,1,1,1,18,4,1,1,5,1,7,56,14,3,3,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,4,3,1,2,1,1,1,5,1,1,2,1,4,2,34,57,9,0,4,2,0,24,1,2,16,2,4,2,6,2,3,2,7,1,2,4,11,12,3,14,2,4,13,11,2,2,4,8,73,58,104,54,78,82,60,221,66,51,117,44,58
TEST_09+6일,6,22,5,3,1,1,12,3,3,1,1,1,1,2,14,1,21,1,1,24,14,2,1,2,8,7,8,26,6,3,3,5,2,1,3,1,28,3,2,25,12,1,5,1,1,3,1,3,1,3,13,1,7,1,3,1,2,1,1,1,9,6,10,12,8,1,1,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,5,28,1,3,6,1,0,0,1,20,5,1,1,5,0,7,52,14,3,3,0,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3,1,1,4,3,2,3,0,1,1,5,1,1,2,1,5,3,46,60,9,0,5,1,0,23,1,3,17,3,4,2,7,2,3,2,8,1,2,4,13,13,5,15,3,5,14,13,3,2,5,8,62,43,78,35,57,61,43,171,56,39,106,35,46
TEST_09+7일,12,3,10,7,2,3,3,4,5,2,3,2,3,4,18,3,3,2,3,4,4,4,2,1,4,4,4,22,11,5,4,7,3,2,3,2,41,4,5,38,20,2,7,2,2,5,1,5,1,5,22,2,11,1,4,2,3,2,3,2,16,10,18,19,14,2,2,3,5,2,2,2,1,2,2,5,1,2,2,3,2,2,1,2,2,4,2,4,2,7,5,2,6,11,2,2,1,2,15,8,2,2,9,1,63,9,24,6,6,2,5,3,3,2,1,2,2,2,2,2,2,5,1,1,1,1,1,1,1,4,1,1,4,4,3,5,3,2,3,7,2,1,3,3,9,3,11,13,16,1,9,2,1,30,1,3,25,7,6,4,15,4,8,6,14,1,1,9,19,21,10,39,6,11,51,26,5,5,17,15,81,53,100,41,75,83,58,239,74,48,122,43,67
